time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,1.3690165544527388,2.068319200425436,17.168882308856993,0.1858031118179042,5.975341429324192,0.0,2.7132071175248016,2.394652954437056,4.29476100808263,0.09169229023481305,-0.20488018995002355,0.0,477.48236900799645,477.6400456156883,476.54284602810037,478.0502300062483
2.700000000000002,1.5374662476088932,2.215255807302495,17.426517302679287,0.19982702491364002,5.968051744202924,0.0,2.9021938082495113,2.5043346708257523,4.292212859720671,0.058489820537364026,-0.2306136023023899,0.0,444.02205369806103,441.8602572142607,444.6607466695872,441.93734041129716
2.760000000000002,1.7176026436417386,2.3690981257796464,17.68454048342412,0.20433275778062576,5.955316994305672,0.0,3.1032850922804105,2.6238928676142708,4.307588962497338,0.06828955059104447,-0.22025264930369268,0.0,450.86812357393654,451.6542143695136,450.56610644146593,451.36049451894695
2.820000000000002,1.9101844499574883,2.530267425162904,17.94388099006783,0.20842288160233657,5.945740314546001,0.0,3.3167275482131737,2.7485360581742837,4.33612089843607,0.06784483846615603,-0.20052421255126585,0.0,456.6643159122784,458.1919705561398,457.80464161829775,457.77259555598323
2.880000000000002,2.1171851562330013,2.699829030470933,18.208877041856816,0.21483257797068234,5.935955706290592,0.0,3.583813707737068,2.9038224786196993,4.495239668690865,0.04984800426561191,-0.21818962767825167,0.0,502.00248028956355,500.682152032911,501.6576971810674,500.3512968044842
2.940000000000002,2.3381430386927073,2.8774802084454323,18.477177724989865,0.22353982238148173,5.923135194199732,0.0,3.7822699106364617,3.018337427325295,4.447241563721726,0.0748660615364404,-0.22521756435763604,0.0,439.03922081934485,438.4067222569529,436.0655708911375,438.1533648410648
3.000000000000002,2.5707902758584176,3.0618607800292374,18.741438650994624,0.2281810846382415,5.911007837466354,0.0,3.9734065027238,3.1278269865184236,4.360885044140772,0.07806524582438452,-0.21346812799422987,0.0,425.6052846301431,426.55916656205494,426.38118980595516,426.65928437625274
3.0600000000000023,2.8156687227078354,3.253205703717885,19.00191413649958,0.23711427168659416,5.898958852872655,0.0,4.189913539560357,3.250770540616521,4.3206131611838705,0.09947784603775461,-0.20505001233107337,0.0,443.4787303395728,444.1260331640563,443.6857199289716,445.44659106984966
3.1200000000000023,3.075105823071401,3.4528637100828776,19.26328442197974,0.24347201833788645,5.895738567212703,0.0,4.45768827180409,3.4047527504340924,4.390488622414028,0.10521482698688014,-0.23928731817917373,0.0,483.91898654887825,481.2919558774422,483.55332122250576,483.9933624447425
3.1800000000000024,3.350016170186766,3.6614981812750083,19.527256680210677,0.255538148305976,5.887365135114944,0.0,4.706213191675783,3.550424731055229,4.407168153579729,0.13031675995665057,-0.26731248639902094,0.0,470.20530575854116,467.9701082337915,467.5992909442107,469.56189857794226
3.2400000000000024,3.6394047779029037,3.878704098745519,19.79077140506926,0.2665556994076681,5.873010122223853,0.0,4.940837372236376,3.69026124028213,4.37522123355665,0.1487440896331521,-0.2827794179277748,0.0,456.29379266172424,454.9839404369113,455.1906746493818,456.6799970949643
3.3000000000000025,3.943780454315797,4.1048465560376215,20.05371972590502,0.2758544280184747,5.856683344089262,0.0,5.205896628641455,3.848086765563056,4.387806892810066,0.14073634553795233,-0.29282687642523103,0.0,475.7840610720465,474.9367226865811,473.86778573481666,473.2702265956781
3.3600000000000025,4.263599648115694,4.340125142641325,20.315689122099013,0.28575320768243184,5.839247704840048,0.0,5.4556674776937255,3.9947948667927875,4.342833024749287,0.15280166235274575,-0.29821477924748996,0.0,460.6377819578818,460.126392927671,457.4505243529962,458.42942280133303
3.4200000000000026,4.599534543652801,4.58484836649513,20.576496946861344,0.3052608162213142,5.821503549829377,0.0,5.7429671016840524,4.163635037922214,4.348163369833651,0.18684517466375977,-0.30380918200853857,0.0,481.2378451059977,480.7298558433397,479.4479942940852,482.05169366339453
3.4800000000000026,4.953323268628636,4.840161057815088,20.83800615950592,0.31646797669984483,5.807924105181186,0.0,6.050369591744048,4.347035596821263,4.366498450935011,0.18463546637187442,-0.28136094404973694,0.0,489.9551880964483,491.54160668480847,491.16152867201026,491.0275874204193
3.5400000000000027,5.323212100160497,5.105065899979849,21.09572955482695,0.3275573003662915,5.79475389506851,0.0,6.27976809662909,4.483446130338895,4.223222088442503,0.18510349403218274,-0.2614247941561562,0.0,437.83403718045395,439.41279909836305,437.9953614771784,438.06795063404536
3.6000000000000028,5.707272134489288,5.378404427127804,21.34517476310021,0.3398311909251852,5.7790702793256745,0.0,6.522817486349211,4.628143199826834,4.090209052562228,0.17200419576946893,-0.26391846243567507,0.0,445.2650210118351,444.9917410079295,445.67671731719025,444.6359991346787
3.660000000000003,6.1055181346680465,5.66016922205925,21.585491286855515,0.35079400626243995,5.764041851748665,0.0,6.7525908153446155,4.764221310029905,3.9192688790389965,0.17966588722531399,-0.27503219259419664,0.0,433.51726913283346,432.5076739327228,434.6269484425096,435.29885940708755
3.720000000000003,6.5183699663615435,5.950577906245557,21.81651396366045,0.36296915973529664,5.753204169807839,0.0,7.0092824294829414,4.916351085774643,3.7802144445567394,0.1654698468290998,-0.25013512979706465,0.0,448.5333835339324,450.4807226062357,449.5979613442912,448.475087964641
3.780000000000003,6.946597668910935,6.250126572287106,22.03884035337818,0.374574992931608,5.738438925725545,0.0,7.2653370939723905,5.0687036766324125,3.629225748513088,0.17850807684965747,-0.24580621849915757,0.0,447.87102867189355,448.16167878067284,447.5949446305693,448.6825042105129
3.840000000000003,7.39051392914287,6.55899146966528,22.25221590012968,0.3854243137394233,5.725279482014475,0.0,7.532052695858284,5.226813588973149,3.481848850442752,0.18156165935252605,-0.23314731134919242,0.0,452.39109749488506,453.3525233521485,453.48545664310205,453.7611624362387
3.900000000000003,7.850265954968069,6.877257579475186,22.4561883116646,0.4033224101505706,5.7178311073102925,0.0,7.79275319959097,5.382645773785254,3.315894621924543,0.15134380594490943,-0.20630783874161324,0.0,448.3813984211816,450.5081814490139,451.14596262077936,448.726549753131
3.960000000000003,8.326124867637182,7.2052891639220125,22.65067168281387,0.4181277259231706,5.7055958333376715,0.0,8.069147046913747,5.55188331802962,3.1651841520429875,0.17638020194831985,-0.20319334144747817,0.0,459.42152497721725,459.6286320651112,458.3789623347494,460.3882869184601
4.020000000000002,8.81821471737614,7.543286740734055,22.835308107860236,0.42891194739125016,5.693910543805345,0.0,8.333787108662266,5.714612337067537,2.9880465148712645,0.17011821576253025,-0.2122814677156209,0.0,453.6165596139712,452.8449633307744,453.41261975190554,452.937664118584
4.080000000000001,9.327663114152452,7.891949860309324,23.01106471499011,0.43922363968991096,5.681167316048434,0.0,8.647540584772448,5.907113217623582,2.8684886221400987,0.1651761575823205,-0.21265665584528787,0.0,479.333113817901,479.26370071609193,480.7960997856137,480.4462298297436
4.14,9.85476559310232,8.251419954315542,23.177831087262746,0.45063840935576494,5.675835979153055,0.0,8.921927599439806,6.0752603883909915,2.6893635838123178,0.1504863420266849,-0.24373807798301197,0.0,462.2645457501331,459.7602701190747,461.352005879682,460.21368466299396
4.199999999999998,10.396833145301587,8.620102069465824,23.33181913660179,0.46584146523819747,5.662366245617315,0.0,9.147031561092561,6.214184969435946,2.4424275933165145,0.17653058664832458,-0.25677150102769436,0.0,436.1480333090167,434.99452119319,434.4372605284567,436.64111349796707
4.259999999999997,10.953871653383052,8.998035919426174,23.47255581860267,0.48007663356731367,5.647055371461526,0.0,9.420755907309042,6.383325677109329,2.246883520649662,0.15438567262838093,-0.25438241771832293,0.0,460.17461398114904,460.30040761679265,463.64720780888234,461.9296343119738
4.319999999999996,11.526655493304128,9.385653557394873,23.600417350896524,0.49378928829821334,5.632255210862301,0.0,9.671903959471308,6.536987959913428,2.0136390220228955,0.13004634828895095,-0.2631325656716979,0.0,451.13052811686595,450.35753107473533,451.27451629440134,449.3245074723778
4.379999999999995,12.116131411146315,9.783507705276309,23.71599069346272,0.5042901112725939,5.638875778467742,0.0,9.975651637968076,6.724971518978039,1.8383879030546073,0.11081205680295396,-0.2124646083074787,0.0,476.9128866798517,480.7130191903665,479.02079365553755,477.5680156997093
4.439999999999993,12.720519608072307,10.190699002605564,23.81743251852761,0.5113015678153658,5.626244163987197,0.0,10.170730091719834,6.847717649828009,1.5425927041354213,0.1029054179633069,-0.2097424153193588,0.0,426.5178123510982,426.70420169037516,427.4160051367097,426.7521220695828
4.499999999999992,13.338056497448362,10.606085064795852,23.902651269928864,0.518624743029382,5.614480061618888,0.0,10.413552001655871,6.997890110520755,1.2971069766214205,0.11350742867494812,-0.2209386781392951,0.0,451.96208814998005,451.01415218409954,451.34420955941056,452.20917088070007
4.559999999999991,13.972724825223711,11.031993851772809,23.97580995716133,0.5255416043453556,5.601301337881317,0.0,10.741248410368062,7.197892556190125,1.1394697326005612,0.1160765252858787,-0.21886065698004986,0.0,493.509296084602,493.6199973169774,492.9094563758491,493.1096006774311
4.6199999999999894,14.622034156990697,11.46667373340364,24.033958769487853,0.5330500363278228,5.588227024416705,0.0,10.902609886290076,7.291149554716409,0.798756007524171,0.12304292244723741,-0.22294706382842835,0.0,414.495624866974,414.08424637960303,413.7673671444464,414.39425562272504
4.679999999999988,15.28445523971727,11.90897620479886,24.07516293144649,0.5428904441107543,5.583340458323086,0.0,11.177095595427055,7.451817403713833,0.5737874655478251,0.10462643203361331,-0.19220680179526806,0.0,469.2836254513718,471.6229648909419,470.74835742493144,469.3319275351794
4.739999999999987,15.958200385890873,12.357778653296037,24.09766890065325,0.5495796596706555,5.571979445406171,0.0,11.281589458996443,7.508252569098296,0.17709080774275582,0.09629575894226772,-0.1887165612660295,0.0,385.78245266224724,386.0704836026963,387.46458935370276,386.69081367839004
4.799999999999986,16.642453011666724,12.81246841989177,24.100594677981782,0.5553623580511182,5.56270827825071,0.0,11.526225790656905,7.647333189748366,-0.08022401693753352,0.09652196560504353,-0.20565514711574137,0.0,457.85965267530406,456.47361333951227,456.20901824917973,456.2347455649614
4.859999999999984,17.341286866049092,13.275368376793718,24.08797538170236,0.5613279649134837,5.554080214888199,0.0,11.767576425023458,7.781950362703849,-0.3410098903307911,0.0905931442246413,-0.2279940432069147,0.0,457.9384219153558,456.1135852943693,457.4297609066942,456.9644658277965
4.919999999999983,18.057061541188062,13.7477297143805,24.06202356736606,0.566790538118962,5.542778349484649,0.0,12.09034266031522,7.962046579203461,-0.5257243330798634,0.0872293757289167,-0.2461301016834335,0.0,495.2087060908729,493.82366375874125,496.00864511706885,495.7672066679353
4.979999999999982,18.78779799308708,14.228200099663507,24.02084105335038,0.5800474636372179,5.535542566952472,0.0,12.26710618763632,8.05343831540675,-0.8472475775211337,0.11708065869712249,-0.2774197963350815,0.0,435.29642823149885,432.60044676914265,431.6419896791184,434.1636515451102
5.0399999999999805,19.529298239322152,14.714231153321647,23.960504091765763,0.5909890452276017,5.519071576671198,0.0,12.449271509847518,8.146793197451622,-1.164913586326832,0.09416704020332274,-0.27389430600030396,0.0,437.45708053399284,437.6722240067858,437.78988428430387,435.88895995548756
